Trade number,Type,Date and time,Signal,Price USD,Size (qty),Size (value),Net PnL USD,Return %,Commission USD,Favorable excursion USD,Favorable excursion %,Adverse excursion USD,Adverse excursion %,Cumulative PnL USD,Cumulative PnL %,Duration (bars)
271,Entry long,2026-07-29 09:45,sl1|setup=orb_break|side=long|grade=B|size=half|score=4|window=open|tier=neutral|rvol=1.373923|rs_vs_spy=1.13714|gap_atr=-0.049505|ext_atr=0.229465|risk_atr=0.178714,343.29,34,11671.86,-50.66,-0.43,0,12.92,0.11,-50.66,-0.43,-793.55,-3.17,5
272,Exit long,2026-07-29 14:30,sl1|exit_reason=time|mfe_r=0.176979,343.28,22,7572.4,-20.24,-0.27,0,7.92,0.10,-26.84,-0.35,-813.79,-3.26,6
272,Entry long,2026-07-29 14:00,sl1|setup=hod_break|side=long|grade=B|size=half|score=4|window=power|tier=neutral|rvol=1.002841|rs_vs_spy=1.548105|gap_atr=-0.049505|ext_atr=0.316523|risk_atr=0.269236,344.2,22,7572.4,-20.24,-0.27,0,7.92,0.10,-26.84,-0.35,-813.79,-3.26,6
273,Exit short,2026-07-30 09:40,sl1|exit_reason=stop|mfe_r=0,332.44,44,14576.32,-51.04,-0.35,0,23.76,0.16,-51.04,-0.35,-864.83,-3.46,1
273,Entry short,2026-07-30 09:35,sl1|setup=orb_break|side=short|grade=B|size=half|score=4|window=open|tier=neutral|rvol=1.15782|rs_vs_spy=-0.441339|gap_atr=-0.623559|ext_atr=0.156463|risk_atr=0.139169,331.28,44,14576.32,-51.04,-0.35,0,23.76,0.16,-51.04,-0.35,-864.83,-3.46,1
274,Exit short,2026-07-31 10:05,sl1|exit_reason=be|mfe_r=1.448635,302.8,102,30881.52,-4.08,-0.01,0,142.8,0.46,-57.12,-0.18,-868.91,-3.48,2
274,Entry short,2026-07-31 09:55,sl1|setup=vwap_loss|side=short|grade=A|size=full|score=5|window=open|tier=neutral|rvol=5.441041|rs_vs_spy=-0.311079|gap_atr=-3.600487|ext_atr=0.071617|risk_atr=0.121617,302.76,102,30881.52,-4.08,-0.01,0,142.8,0.46,-57.12,-0.18,-868.91,-3.48,2
275,Exit short,2026-07-31 12:35,sl1|exit_reason=be|mfe_r=0.821958,300.56,77,23140.04,-3.08,-0.01,0,39.27,0.17,-10.01,-0.04,-871.99,-3.49,2
275,Entry short,2026-07-31 12:25,sl1|setup=orb_break|side=short|grade=A|size=half|score=5|window=midday|tier=neutral|rvol=3.251805|rs_vs_spy=-1.37621|gap_atr=-3.600487|ext_atr=0.282062|risk_atr=0.08,300.52,77,23140.04,-3.08,-0.01,0,39.27,0.17,-10.01,-0.04,-871.99,-3.49,2
276,Exit long,2026-07-31 15:20,sl1|exit_reason=trail|mfe_r=3.547048,304.89,62,18779.8,123.38,0.66,0,174.22,0.93,-29.76,-0.16,-748.61,-2.99,6
276,Entry long,2026-07-31 14:50,sl1|setup=vwap_reclaim|side=long|grade=B|size=half|score=3|window=power|tier=neutral|rvol=2.914651|rs_vs_spy=-0.858391|gap_atr=-3.600487|ext_atr=0.048988|risk_atr=0.098988,302.9,62,18779.8,123.38,0.66,0,174.22,0.93,-29.76,-0.16,-748.61,-2.99,6
277,Exit short,2026-08-03 10:10,sl1|exit_reason=stop|mfe_r=0.184569,305.71,46,14010.68,-51.98,-0.37,0,8.28,0.06,-51.98,-0.37,-800.59,-3.20,2
277,Entry short,2026-08-03 10:00,sl1|setup=orb_break|side=short|grade=B|size=half|score=4|window=open|tier=neutral|rvol=1.090536|rs_vs_spy=-2.145067|gap_atr=0.032414|ext_atr=0.261033|risk_atr=0.109764,304.58,46,14010.68,-51.98,-0.37,0,8.28,0.06,-51.98,-0.37,-800.59,-3.20,2
278,Exit short,2026-08-03 15:50,sl1|exit_reason=trail|mfe_r=1.860438,304.8,57,17414.07,40.47,0.23,0,91.77,0.53,-26.22,-0.15,-760.12,-3.04,17
278,Entry short,2026-08-03 14:25,sl1|setup=vwap_loss|side=short|grade=B|size=half|score=4|window=power|tier=neutral|rvol=1.310005|rs_vs_spy=-2.399779|gap_atr=0.032414|ext_atr=0.038748|risk_atr=0.088748,305.51,57,17414.07,40.47,0.23,0,91.77,0.53,-26.22,-0.15,-760.12,-3.04,17
279,Exit long,2026-08-04 09:50,sl1|exit_reason=be|mfe_r=0.839523,304.18,63,19199.25,-35.91,-0.19,0,40.32,0.21,-40.32,-0.21,-796.03,-3.18,1
279,Entry long,2026-08-04 09:45,sl1|setup=orb_break|side=long|grade=B|size=half|score=4|window=open|tier=neutral|rvol=0.949573|rs_vs_spy=0.407597|gap_atr=-0.059021|ext_atr=0.108789|risk_atr=0.08,304.75,63,19199.25,-35.91,-0.19,0,40.32,0.21,-40.32,-0.21,-796.03,-3.18,1
280,Exit short,2026-08-05 09:50,sl1|exit_reason=stop|mfe_r=0,308.16,58,17821.66,-51.62,-0.29,0,22.62,0.13,-51.62,-0.29,-847.65,-3.39,1
280,Entry short,2026-08-05 09:45,sl1|setup=orb_break|side=short|grade=B|size=half|score=4|window=open|tier=neutral|rvol=0.868118|rs_vs_spy=-0.579003|gap_atr=-0.005115|ext_atr=0.061905|risk_atr=0.086828,307.27,58,17821.66,-51.62,-0.29,0,22.62,0.13,-51.62,-0.29,-847.65,-3.39,1
281,Exit short,2026-08-05 10:10,sl1|exit_reason=stop|mfe_r=0,308.49,63,19382.58,-52.29,-0.27,0,18.9,0.10,-52.29,-0.27,-899.94,-3.60,1
281,Entry short,2026-08-05 10:05,sl1|setup=vwap_loss|side=short|grade=B|size=half|score=4|window=open|tier=neutral|rvol=0.814031|rs_vs_spy=-0.532809|gap_atr=-0.005115|ext_atr=0.020593|risk_atr=0.08,307.66,63,19382.58,-52.29,-0.27,0,18.9,0.10,-52.29,-0.27,-899.94,-3.60,1
282,Exit long,2026-08-06 09:50,sl1|exit_reason=trail|mfe_r=1.682743,315.18,65,20456.15,30.55,0.15,0,81.9,0.40,-8.45,-0.04,-869.39,-3.48,2
282,Entry long,2026-08-06 09:40,sl1|setup=vwap_reclaim|side=long|grade=B|size=half|score=4|window=open|tier=neutral|rvol=0.73098|rs_vs_spy=0.048093|gap_atr=0.365997|ext_atr=0.013146|risk_atr=0.08,314.71,65,20456.15,30.55,0.15,0,81.9,0.40,-8.45,-0.04,-869.39,-3.48,2
283,Exit long,2026-08-10 15:40,sl1|exit_reason=time|mfe_r=0.320963,307.26,69,21214.05,-13.11,-0.06,0,14.49,0.07,-32.43,-0.15,-882.5,-3.53,6
283,Entry long,2026-08-10 15:10,sl1|setup=orb_break|side=long|grade=B|size=half|score=3|window=power|tier=neutral|rvol=0.765983|rs_vs_spy=0.107536|gap_atr=-0.718958|ext_atr=0.112871|risk_atr=0.08,307.45,69,21214.05,-13.11,-0.06,0,14.49,0.07,-32.43,-0.15,-882.5,-3.53,6
284,Exit short,2026-08-11 10:35,sl1|exit_reason=be|mfe_r=0.940531,306.75,44,13495.24,-1.76,-0.01,0,45.76,0.34,-9.24,-0.07,-884.26,-3.54,12
284,Entry short,2026-08-11 09:35,sl1|setup=orb_break|side=short|grade=B|size=half|score=4|window=open|tier=neutral|rvol=0.27163|rs_vs_spy=-0.104028|gap_atr=-0.070466|ext_atr=0.134896|risk_atr=0.126059,306.71,44,13495.24,-1.76,-0.01,0,45.76,0.34,-9.24,-0.07,-884.26,-3.54,12
285,Exit short,2026-08-11 14:50,sl1|exit_reason=trail|mfe_r=1.886687,304.14,37,11294.99,41.81,0.37,0,91.39,0.81,-0.74,-0.01,-842.45,-3.37,9
285,Entry short,2026-08-11 14:05,sl1|setup=lod_break|side=short|grade=B|size=half|score=4|window=power|tier=neutral|rvol=0.379746|rs_vs_spy=-0.259702|gap_atr=-0.070466|ext_atr=0.143345|risk_atr=0.147618,305.27,37,11294.99,41.81,0.37,0,91.39,0.81,-0.74,-0.01,-842.45,-3.37,9
286,Exit short,2026-08-12 10:50,sl1|exit_reason=trail|mfe_r=1.552803,302.82,70,21219.8,22.4,0.11,0,74.9,0.35,-11.2,-0.05,-820.05,-3.28,9
286,Entry short,2026-08-12 10:05,sl1|setup=vwap_loss|side=short|grade=B|size=half|score=4|window=open|tier=neutral|rvol=0.396075|rs_vs_spy=-0.279024|gap_atr=0|ext_atr=0.027026|risk_atr=0.08,303.14,70,21219.8,22.4,0.11,0,74.9,0.35,-11.2,-0.05,-820.05,-3.28,9
287,Exit short,2026-08-13 10:10,sl1|exit_reason=stop|mfe_r=0.299292,305.19,28,8495.48,-49.84,-0.59,0,14,0.16,-49.84,-0.59,-869.89,-3.48,6
287,Entry short,2026-08-13 09:40,sl1|setup=orb_fail|side=short|grade=B|size=half|score=3|window=open|tier=neutral|rvol=0.358807|rs_vs_spy=-0.337277|gap_atr=0.224597|ext_atr=0.035941|risk_atr=0.20324,303.41,28,8495.48,-49.84,-0.59,0,14,0.16,-49.84,-0.59,-869.89,-3.48,6
288,Exit short,2026-08-17 09:45,sl1|exit_reason=be|mfe_r=1.382418,305.28,57,17398.68,-2.28,-0.01,0,67.26,0.39,-3.99,-0.02,-872.17,-3.49,2
288,Entry short,2026-08-17 09:35,sl1|setup=orb_break|side=short|grade=B|size=half|score=4|window=open|tier=neutral|rvol=0.621691|rs_vs_spy=-0.144861|gap_atr=0.001908|ext_atr=0.110344|risk_atr=0.110426,305.24,57,17398.68,-2.28,-0.01,0,67.26,0.39,-3.99,-0.02,-872.17,-3.49,2
289,Exit long,2026-08-18 10:20,sl1|exit_reason=be|mfe_r=0.825659,309,33,10198.32,-1.32,-0.01,0,40.26,0.39,-3.96,-0.04,-873.49,-3.49,4
289,Entry long,2026-08-18 10:00,sl1|setup=orb_break|side=long|grade=B|size=half|score=4|window=open|tier=neutral|rvol=0.960662|rs_vs_spy=0.438943|gap_atr=0.246837|ext_atr=0.237439|risk_atr=0.196662,309.04,33,10198.32,-1.32,-0.01,0,40.26,0.39,-3.96,-0.04,-873.49,-3.49,4
290,Exit long,2026-08-19 10:20,sl1|exit_reason=trail|mfe_r=3.646319,316.21,33,10304.91,130.02,1.26,0,182.82,1.77,-30.03,-0.29,-743.47,-2.97,9
290,Entry long,2026-08-19 09:35,sl1|setup=orb_break|side=long|grade=B|size=half|score=4|window=open|tier=neutral|rvol=0.859485|rs_vs_spy=0.786783|gap_atr=-0.009318|ext_atr=0.142749|risk_atr=0.200415,312.27,33,10304.91,130.02,1.26,0,182.82,1.77,-30.03,-0.29,-743.47,-2.97,9
291,Exit short,2026-08-20 10:25,sl1|exit_reason=be|mfe_r=0.774385,316.71,81,25650.27,-3.24,-0.01,0,37.26,0.15,-30.78,-0.12,-746.71,-2.99,3
291,Entry short,2026-08-20 10:10,sl1|setup=orb_retest|side=short|grade=B|size=half|score=4|window=open|tier=neutral|rvol=0.791593|rs_vs_spy=-0.249082|gap_atr=0.074993|ext_atr=0.14386|risk_atr=0.08,316.67,81,25650.27,-3.24,-0.01,0,37.26,0.15,-30.78,-0.12,-746.71,-2.99,3
292,Exit short,2026-08-20 14:35,sl1|exit_reason=time|mfe_r=0.317541,315.56,30,9458.4,-8.4,-0.09,0,15,0.16,-12.9,-0.14,-755.11,-3.02,6
292,Entry short,2026-08-20 14:05,sl1|setup=lod_break|side=short|grade=B|size=half|score=4|window=power|tier=neutral|rvol=0.694182|rs_vs_spy=-0.388996|gap_atr=0.074993|ext_atr=0.236624|risk_atr=0.213579,315.28,30,9458.4,-8.4,-0.09,0,15,0.16,-12.9,-0.14,-755.11,-3.02,6
293,Exit short,2026-08-20 15:50,sl1|exit_reason=eod|mfe_r=1.909609,311.95,36,11322.72,92.52,0.82,0,93.96,0.83,-0.72,-0.01,-662.59,-2.65,8
293,Entry short,2026-08-20 15:10,sl1|setup=lod_break|side=short|grade=B|size=half|score=4|window=power|tier=neutral|rvol=0.712617|rs_vs_spy=-0.603594|gap_atr=0.074993|ext_atr=0.295895|risk_atr=0.179624,314.52,36,11322.72,92.52,0.82,0,93.96,0.83,-0.72,-0.01,-662.59,-2.65,8
294,Exit short,2026-08-21 10:15,sl1|exit_reason=stop|mfe_r=0.564908,308.13,72,22132.08,-53.28,-0.24,0,26.64,0.12,-53.28,-0.24,-715.87,-2.86,6
294,Entry short,2026-08-21 09:45,sl1|setup=orb_break|side=short|grade=B|size=half|score=4|window=open|tier=neutral|rvol=1.182573|rs_vs_spy=-1.427971|gap_atr=0.124239|ext_atr=0.147127|risk_atr=0.088424,307.39,72,22132.08,-53.28,-0.24,0,26.64,0.12,-53.28,-0.24,-715.87,-2.86,6
295,Exit short,2026-08-21 14:55,sl1|exit_reason=trail|mfe_r=1.8972,308.83,80,24748,41.6,0.17,0,92.8,0.37,-1.6,-0.01,-674.27,-2.70,10
295,Entry short,2026-08-21 14:05,sl1|setup=vwap_loss|side=short|grade=B|size=half|score=4|window=power|tier=neutral|rvol=0.86777|rs_vs_spy=-0.846078|gap_atr=0.124239|ext_atr=0.013599|risk_atr=0.08,309.35,80,24748,41.6,0.17,0,92.8,0.37,-1.6,-0.01,-674.27,-2.70,10
296,Exit long,2026-08-24 10:10,sl1|exit_reason=be|mfe_r=0.80239,312.18,81,25297.92,-11.34,-0.04,0,38.07,0.15,-50.22,-0.20,-685.61,-2.74,2
296,Entry long,2026-08-24 10:00,sl1|setup=orb_break|side=long|grade=B|size=half|score=4|window=open|tier=neutral|rvol=0.937691|rs_vs_spy=0.526258|gap_atr=0.260695|ext_atr=0.107985|risk_atr=0.08,312.32,81,25297.92,-11.34,-0.04,0,38.07,0.15,-50.22,-0.20,-685.61,-2.74,2
297,Exit long,2026-08-25 09:55,sl1|exit_reason=stop|mfe_r=0,310.73,84,26154.24,-52.92,-0.20,0,7.56,0.03,-52.92,-0.20,-738.53,-2.95,1
297,Entry long,2026-08-25 09:50,sl1|setup=vwap_reclaim|side=long|grade=B|size=half|score=4|window=open|tier=neutral|rvol=0.757233|rs_vs_spy=0.162408|gap_atr=0.066444|ext_atr=0.015908|risk_atr=0.08,311.36,84,26154.24,-52.92,-0.20,0,7.56,0.03,-52.92,-0.20,-738.53,-2.95,1
298,Exit short,2026-08-25 15:30,sl1|exit_reason=time|mfe_r=0.014863,308.99,37,11404.14,-28.49,-0.25,0,0,0.00,-43.29,-0.38,-767.02,-3.07,6
298,Entry short,2026-08-25 15:00,sl1|setup=lod_break|side=short|grade=B|size=half|score=4|window=power|tier=neutral|rvol=0.633977|rs_vs_spy=-0.762912|gap_atr=0.066444|ext_atr=0.236913|risk_atr=0.182469,308.22,37,11404.14,-28.49,-0.25,0,0,0.00,-43.29,-0.38,-767.02,-3.07,6
299,Exit long,2026-08-26 10:00,sl1|exit_reason=be|mfe_r=0.833746,312.01,63,19659.15,-2.52,-0.01,0,54.18,0.28,-13.86,-0.07,-769.54,-3.08,2
299,Entry long,2026-08-26 09:50,sl1|setup=orb_break|side=long|grade=B|size=half|score=4|window=open|tier=neutral|rvol=0.795466|rs_vs_spy=0.368017|gap_atr=0.033185|ext_atr=0.160034|risk_atr=0.109457,312.05,63,19659.15,-2.52,-0.01,0,54.18,0.28,-13.86,-0.07,-769.54,-3.08,2
300,Exit long,2026-08-26 14:55,sl1|exit_reason=trail|mfe_r=2.42839,314.49,86,26979.06,67.08,0.25,0,118.68,0.44,-3.44,-0.01,-702.46,-2.81,3
300,Entry long,2026-08-26 14:40,sl1|setup=pdh_break|side=long|grade=B|size=half|score=4|window=power|tier=neutral|rvol=0.812293|rs_vs_spy=0.998491|gap_atr=0.033185|ext_atr=0.167044|risk_atr=0.08,313.71,86,26979.06,67.08,0.25,0,118.68,0.44,-3.44,-0.01,-702.46,-2.81,3
301,Exit short,2026-08-31 10:15,sl1|exit_reason=trail|mfe_r=1.510362,316.86,47,14915.92,23.5,0.16,0,74.73,0.50,-35.25,-0.24,-678.96,-2.72,7
301,Entry short,2026-08-31 09:40,sl1|setup=orb_break|side=short|grade=B|size=half|score=4|window=open|tier=neutral|rvol=1.105612|rs_vs_spy=-0.504469|gap_atr=-0.008388|ext_atr=0.167021|risk_atr=0.148558,317.36,47,14915.92,23.5,0.16,0,74.73,0.50,-35.25,-0.24,-678.96,-2.72,7
302,Exit long,2026-09-01 10:00,sl1|exit_reason=trail|mfe_r=3.816356,321.53,41,13047.02,135.71,1.04,0,211.56,1.62,-19.27,-0.15,-543.25,-2.17,5
302,Entry long,2026-09-01 09:35,sl1|setup=orb_break|side=long|grade=B|size=half|score=4|window=open|tier=neutral|rvol=1.121703|rs_vs_spy=0.420314|gap_atr=-0.020705|ext_atr=0.210945|risk_atr=0.164566,318.22,41,13047.02,135.71,1.04,0,211.56,1.62,-19.27,-0.15,-543.25,-2.17,5
303,Exit short,2026-09-02 10:25,sl1|exit_reason=trail|mfe_r=1.638138,324.46,56,18198.88,29.12,0.16,0,80.64,0.44,-31.92,-0.18,-514.13,-2.06,10
303,Entry short,2026-09-02 09:35,sl1|setup=orb_break|side=short|grade=B|size=half|score=4|window=open|tier=neutral|rvol=1.085129|rs_vs_spy=-0.570572|gap_atr=0.221636|ext_atr=0.126274|risk_atr=0.116884,324.98,56,18198.88,29.12,0.16,0,80.64,0.44,-31.92,-0.18,-514.13,-2.06,10
304,Exit short,2026-09-02 15:05,sl1|exit_reason=be|mfe_r=0.901626,325.2,81,26337.96,-3.24,-0.01,0,42.93,0.16,-4.86,-0.02,-517.37,-2.07,3
304,Entry short,2026-09-02 14:50,sl1|setup=vwap_loss|side=short|grade=B|size=half|score=4|window=power|tier=neutral|rvol=1.073251|rs_vs_spy=-0.825032|gap_atr=0.221636|ext_atr=0.009274|risk_atr=0.08,325.16,81,26337.96,-3.24,-0.01,0,42.93,0.16,-4.86,-0.02,-517.37,-2.07,3
305,Exit short,2026-09-02 15:50,sl1|exit_reason=eod|mfe_r=0.344257,325.3,81,26333.1,-16.2,-0.06,0,15.39,0.06,-33.21,-0.13,-533.57,-2.13,3
305,Entry short,2026-09-02 15:35,sl1|setup=vwap_loss|side=short|grade=B|size=half|score=4|window=power|tier=neutral|rvol=1.077948|rs_vs_spy=-0.882735|gap_atr=0.221636|ext_atr=0.018486|risk_atr=0.08,325.1,81,26333.1,-16.2,-0.06,0,15.39,0.06,-33.21,-0.13,-533.57,-2.13,3
306,Exit long,2026-09-03 10:30,sl1|exit_reason=trail|mfe_r=2.655917,329.39,51,16734.12,64.77,0.39,0,130.56,0.78,-5.61,-0.03,-468.8,-1.88,4
306,Entry long,2026-09-03 10:10,sl1|setup=orb_break|side=long|grade=B|size=half|score=4|window=open|tier=neutral|rvol=0.821984|rs_vs_spy=0.930431|gap_atr=-0.01952|ext_atr=0.237017|risk_atr=0.130772,328.12,51,16734.12,64.77,0.39,0,130.56,0.78,-5.61,-0.03,-468.8,-1.88,4
307,Exit short,2026-09-04 09:50,sl1|exit_reason=be|mfe_r=1.474317,324.23,84,27209.28,-26.04,-0.10,0,71.4,0.26,-31.92,-0.12,-494.84,-1.98,1
307,Entry short,2026-09-04 09:45,sl1|setup=pdl_break|side=short|grade=B|size=half|score=4|window=open|tier=neutral|rvol=1.072172|rs_vs_spy=-1.391778|gap_atr=0.006101|ext_atr=0.294938|risk_atr=0.08,323.92,84,27209.28,-26.04,-0.10,0,71.4,0.26,-31.92,-0.12,-494.84,-1.98,1
308,Exit short,2026-09-08 09:55,sl1|exit_reason=stop|mfe_r=0.327866,316.97,68,21500.92,-53.04,-0.25,0,14.96,0.07,-53.04,-0.25,-547.88,-2.19,2
308,Entry short,2026-09-08 09:45,sl1|setup=orb_break|side=short|grade=B|size=half|score=4|window=open|tier=neutral|rvol=1.061261|rs_vs_spy=-0.15163|gap_atr=-0.357324|ext_atr=0.179126|risk_atr=0.095811,316.19,68,21500.92,-53.04,-0.25,0,14.96,0.07,-53.04,-0.25,-547.88,-2.19,2
309,Exit short,2026-09-08 15:10,sl1|exit_reason=stop|mfe_r=0,316.37,42,13236.72,-50.82,-0.38,0,0,0.00,-50.82,-0.38,-598.7,-2.39,5
309,Entry short,2026-09-08 14:45,sl1|setup=lod_break|side=short|grade=B|size=half|score=4|window=power|tier=neutral|rvol=0.781862|rs_vs_spy=-0.287106|gap_atr=-0.357324|ext_atr=0.152598|risk_atr=0.152246,315.16,42,13236.72,-50.82,-0.38,0,0,0.00,-50.82,-0.38,-598.7,-2.39,5
310,Exit long,2026-09-09 10:00,sl1|exit_reason=trail|mfe_r=2.78011,317.36,83,26256.22,84.66,0.32,0,136.95,0.52,-9.96,-0.04,-514.04,-2.06,2
310,Entry long,2026-09-09 09:50,sl1|setup=orb_break|side=long|grade=B|size=half|score=4|window=open|tier=neutral|rvol=0.693492|rs_vs_spy=0.305243|gap_atr=-0.113868|ext_atr=0.067078|risk_atr=0.08,316.34,83,26256.22,84.66,0.32,0,136.95,0.52,-9.96,-0.04,-514.04,-2.06,2
311,Exit short,2026-09-09 14:20,sl1|exit_reason=stop|mfe_r=0.120875,312.9,18,5583.78,-48.42,-0.87,0,5.4,0.10,-48.42,-0.87,-562.46,-2.25,2
311,Entry short,2026-09-09 14:10,sl1|setup=lod_break|side=short|grade=B|size=half|score=4|window=power|tier=neutral|rvol=1.429543|rs_vs_spy=-1.444511|gap_atr=-0.113868|ext_atr=0.432846|risk_atr=0.352573,310.21,18,5583.78,-48.42,-0.87,0,5.4,0.10,-48.42,-0.87,-562.46,-2.25,2
312,Exit long,2026-09-09 14:55,sl1|exit_reason=trail|mfe_r=3.517942,317.36,38,11937.32,122.36,1.03,0,190.38,1.59,-14.44,-0.12,-440.1,-1.76,3
312,Entry long,2026-09-09 14:40,sl1|setup=vwap_reclaim|side=long|grade=B|size=half|score=4|window=power|tier=neutral|rvol=1.648144|rs_vs_spy=-0.315534|gap_atr=-0.113868|ext_atr=0.122628|risk_atr=0.172628,314.14,38,11937.32,122.36,1.03,0,190.38,1.59,-14.44,-0.12,-440.1,-1.76,3
313,Exit long,2026-09-10 10:45,sl1|exit_reason=be|mfe_r=0.92451,319.83,46,14714.02,-1.84,-0.01,0,45.08,0.31,-49.68,-0.34,-441.94,-1.77,6
313,Entry long,2026-09-10 10:15,sl1|setup=pdh_retest|side=long|grade=A|size=half|score=5|window=midday|tier=neutral|rvol=1.826253|rs_vs_spy=1.005519|gap_atr=0.162451|ext_atr=0.021573|risk_atr=0.141706,319.87,46,14714.02,-1.84,-0.01,0,45.08,0.31,-49.68,-0.34,-441.94,-1.77,6
314,Exit long,2026-09-10 15:40,sl1|exit_reason=time|mfe_r=0.209231,325.38,63,20526.03,-27.09,-0.13,0,19.53,0.10,-39.69,-0.19,-469.03,-1.88,6
314,Entry long,2026-09-10 15:10,sl1|setup=hod_break|side=long|grade=A|size=full|score=5|window=power|tier=neutral|rvol=1.808919|rs_vs_spy=2.908992|gap_atr=0.162451|ext_atr=0.484198|risk_atr=0.206628,325.81,63,20526.03,-27.09,-0.13,0,19.53,0.10,-39.69,-0.19,-469.03,-1.88,6
315,Exit long,2026-09-11 09:45,sl1|exit_reason=stop|mfe_r=0,331.85,43,14369.31,-99.76,-0.69,0,0,0.00,-99.76,-0.69,-568.79,-2.28,2
315,Entry long,2026-09-11 09:35,sl1|setup=orb_break|side=long|grade=A|size=full|score=5|window=open|tier=neutral|rvol=2.92681|rs_vs_spy=1.888236|gap_atr=0.125283|ext_atr=0.316346|risk_atr=0.28791,334.17,43,14369.31,-99.76,-0.69,0,0,0.00,-99.76,-0.69,-568.79,-2.28,2
316,Exit long,2026-09-16 09:40,sl1|exit_reason=stop|mfe_r=0,333.99,82,27440.48,-53.3,-0.19,0,52.48,0.19,-53.3,-0.19,-622.09,-2.49,1
316,Entry long,2026-09-16 09:35,sl1|setup=orb_break|side=long|grade=B|size=half|score=4|window=open|tier=neutral|rvol=0.91369|rs_vs_spy=0.722194|gap_atr=0.158244|ext_atr=0.095155|risk_atr=0.08,334.64,82,27440.48,-53.3,-0.19,0,52.48,0.19,-53.3,-0.19,-622.09,-2.49,1
317,Exit long,2026-09-16 14:30,sl1|exit_reason=be|mfe_r=1.055627,333.92,62,20705.52,-2.48,-0.01,0,50.84,0.25,-9.92,-0.05,-624.57,-2.50,6
317,Entry long,2026-09-16 14:00,sl1|setup=vwap_reclaim|side=long|grade=B|size=half|score=4|window=power|tier=neutral|rvol=0.670037|rs_vs_spy=0.332049|gap_atr=0.158244|ext_atr=0.055373|risk_atr=0.105373,333.96,62,20705.52,-2.48,-0.01,0,50.84,0.25,-9.92,-0.05,-624.57,-2.50,6
318,Exit short,2026-09-17 09:55,sl1|exit_reason=trail|mfe_r=2.085035,331.1,56,18592.56,50.96,0.27,0,101.36,0.55,-10.64,-0.06,-573.61,-2.29,3
318,Entry short,2026-09-17 09:40,sl1|setup=orb_break|side=short|grade=B|size=half|score=3|window=open|tier=neutral|rvol=0.584255|rs_vs_spy=-0.55336|gap_atr=0.320249|ext_atr=0.114989|risk_atr=0.119353,332.01,56,18592.56,50.96,0.27,0,101.36,0.55,-10.64,-0.06,-573.61,-2.29,3
319,Exit long,2026-09-17 15:50,sl1|exit_reason=eod|mfe_r=1.195696,337.44,40,13474,23.6,0.18,0,58.8,0.44,-2.8,-0.02,-550.01,-2.20,10
319,Entry long,2026-09-17 15:00,sl1|setup=hod_break|side=long|grade=B|size=half|score=4|window=power|tier=neutral|rvol=0.624215|rs_vs_spy=0.627267|gap_atr=0.320249|ext_atr=0.391283|risk_atr=0.169458,336.85,40,13474,23.6,0.18,0,58.8,0.44,-2.8,-0.02,-550.01,-2.20,10
320,Exit short,2026-09-18 09:45,sl1|exit_reason=stop|mfe_r=0,336.65,54,18127.26,-51.84,-0.29,0,29.16,0.16,-51.84,-0.29,-601.85,-2.41,1
320,Entry short,2026-09-18 09:40,sl1|setup=orb_break|side=short|grade=B|size=half|score=4|window=open|tier=neutral|rvol=0.765881|rs_vs_spy=-0.593109|gap_atr=0.118067|ext_atr=0.133239|risk_atr=0.122864,335.69,54,18127.26,-51.84,-0.29,0,29.16,0.16,-51.84,-0.29,-601.85,-2.41,1
321,Exit short,2026-09-21 09:40,sl1|exit_reason=stop|mfe_r=0,334.01,85,28337.3,-53.55,-0.19,0,22.95,0.08,-53.55,-0.19,-655.4,-2.62,1
321,Entry short,2026-09-21 09:35,sl1|setup=orb_break|side=short|grade=B|size=half|score=4|window=open|tier=neutral|rvol=0.662553|rs_vs_spy=-0.610316|gap_atr=-0.079372|ext_atr=0.11578|risk_atr=0.080107,333.38,85,28337.3,-53.55,-0.19,0,22.95,0.08,-53.55,-0.19,-655.4,-2.62,1
322,Exit long,2026-09-21 15:50,sl1|exit_reason=eod|mfe_r=0.2066,339.29,49,16633.05,-7.84,-0.05,0,9.31,0.06,-22.05,-0.13,-663.24,-2.65,5
322,Entry long,2026-09-21 15:25,sl1|setup=hod_break|side=long|grade=B|size=half|score=4|window=power|tier=neutral|rvol=0.766319|rs_vs_spy=0.217257|gap_atr=-0.079372|ext_atr=0.28992|risk_atr=0.1391,339.45,49,16633.05,-7.84,-0.05,0,9.31,0.06,-22.05,-0.13,-663.24,-2.65,5
323,Exit short,2026-09-22 10:25,sl1|exit_reason=stop|mfe_r=0.315954,340.2,49,16617.86,-51.94,-0.31,0,14.7,0.09,-51.94,-0.31,-715.18,-2.86,4
323,Entry short,2026-09-22 10:05,sl1|setup=orb_retest|side=short|grade=B|size=half|score=4|window=open|tier=neutral|rvol=1.188823|rs_vs_spy=-0.264686|gap_atr=0.149529|ext_atr=0.316505|risk_atr=0.139579,339.14,49,16617.86,-51.94,-0.31,0,14.7,0.09,-51.94,-0.31,-715.18,-2.86,4
324,Exit short,2026-09-23 09:45,sl1|exit_reason=trail|mfe_r=2.458039,337.77,67,22699.6,69.01,0.30,0,120.6,0.53,-26.8,-0.12,-646.17,-2.58,2
