Trade number,Type,Date and time,Signal,Price USD,Size (qty),Size (value),Net PnL USD,Return %,Commission USD,Favorable excursion USD,Favorable excursion %,Adverse excursion USD,Adverse excursion %,Cumulative PnL USD,Cumulative PnL %,Duration (bars)
117,Exit short,2026-01-26 09:40,sl1|exit_reason=stop|mfe_r=0,386.99,27,10397.97,-50.76,-0.49,0,14.04,0.14,-50.76,-0.49,-663.84,-2.66,1
117,Entry short,2026-01-26 09:35,sl1|setup=orb_break|side=short|grade=B|size=half|score=4|window=open|tier=core|rvol=0.999605|rs_vs_spy=-2.816929|gap_atr=-0.220345|ext_atr=0.197825|risk_atr=0.101359,385.11,27,10397.97,-50.76,-0.49,0,14.04,0.14,-50.76,-0.49,-663.84,-2.66,1
118,Exit long,2026-01-26 10:10,sl1|exit_reason=stop|mfe_r=0,394.83,22,8735.1,-48.84,-0.56,0,20.9,0.24,-48.84,-0.56,-712.68,-2.85,1
118,Entry long,2026-01-26 10:05,sl1|setup=orb_break|side=long|grade=B|size=half|score=4|window=open|tier=core|rvol=0.897756|rs_vs_spy=0.155106|gap_atr=-0.220345|ext_atr=0.341298|risk_atr=0.120135,397.05,22,8735.1,-48.84,-0.56,0,20.9,0.24,-48.84,-0.56,-712.68,-2.85,1
119,Exit long,2026-01-27 14:50,sl1|exit_reason=time|mfe_r=0.123697,414.64,15,6240.75,-21.15,-0.34,0,5.7,0.09,-38.7,-0.62,-733.83,-2.94,6
119,Entry long,2026-01-27 14:20,sl1|setup=hod_break|side=long|grade=B|size=half|score=4|window=power|tier=core|rvol=0.861083|rs_vs_spy=2.536062|gap_atr=0.867065|ext_atr=0.40127|risk_atr=0.180543,416.05,15,6240.75,-21.15,-0.34,0,5.7,0.09,-38.7,-0.62,-733.83,-2.94,6
120,Exit long,2026-01-28 09:50,sl1|exit_reason=stop|mfe_r=0.072636,427.54,6,2610.12,-44.88,-1.72,0,3.12,0.12,-44.88,-1.72,-778.71,-3.11,2
120,Entry long,2026-01-28 09:40,sl1|setup=orb_retest|side=long|grade=B|size=half|score=4|window=open|tier=core|rvol=1.12627|rs_vs_spy=2.888345|gap_atr=0.659908|ext_atr=0.37054|risk_atr=0.4,435.02,6,2610.12,-44.88,-1.72,0,3.12,0.12,-44.88,-1.72,-778.71,-3.11,2
121,Exit long,2026-01-28 15:50,sl1|exit_reason=eod|mfe_r=0.518925,434.3,12,5241.24,-29.64,-0.57,0,25.56,0.49,-41.28,-0.79,-808.35,-3.23,12
121,Entry long,2026-01-28 14:50,sl1|setup=hod_break|side=long|grade=B|size=half|score=4|window=power|tier=core|rvol=1.101566|rs_vs_spy=3.586664|gap_atr=0.659908|ext_atr=0.374119|risk_atr=0.22292,436.77,12,5241.24,-29.64,-0.57,0,25.56,0.49,-41.28,-0.79,-808.35,-3.23,12
122,Exit long,2026-01-29 09:55,sl1|exit_reason=stop|mfe_r=0,439.3,14,6199.34,-49.14,-0.79,0,25.34,0.41,-49.14,-0.79,-857.49,-3.43,1
122,Entry long,2026-01-29 09:50,sl1|setup=orb_retest|side=long|grade=B|size=half|score=4|window=open|tier=core|rvol=1.0958|rs_vs_spy=1.26091|gap_atr=0.214674|ext_atr=0.222807|risk_atr=0.179478,442.81,14,6199.34,-49.14,-0.79,0,25.34,0.41,-49.14,-0.79,-857.49,-3.43,1
123,Exit short,2026-01-29 10:25,sl1|exit_reason=stop|mfe_r=0.084535,433.44,13,5584.93,-49.79,-0.89,0,3.9,0.07,-49.79,-0.89,-907.28,-3.63,3
123,Entry short,2026-01-29 10:10,sl1|setup=orb_break|side=short|grade=B|size=half|score=4|window=open|tier=core|rvol=1.140423|rs_vs_spy=-1.187141|gap_atr=0.214674|ext_atr=0.405015|risk_atr=0.196051,429.61,13,5584.93,-49.79,-0.89,0,3.9,0.07,-49.79,-0.89,-907.28,-3.63,3
124,Exit short,2026-01-30 10:35,sl1|exit_reason=be|mfe_r=1.198943,440.52,9,3964.32,-0.36,-0.01,0,56.07,1.41,-34.83,-0.88,-907.64,-3.63,7
124,Entry short,2026-01-30 10:00,sl1|setup=orb_break|side=short|grade=B|size=half|score=3|window=open|tier=core|rvol=1.04847|rs_vs_spy=-1.325932|gap_atr=0.535036|ext_atr=0.447289|risk_atr=0.262504,440.48,9,3964.32,-0.36,-0.01,0,56.07,1.41,-34.83,-0.88,-907.64,-3.63,7
125,Exit short,2026-01-30 15:35,sl1|exit_reason=trail|mfe_r=1.806038,414.39,6,2521.08,34.74,1.38,0,78.36,3.11,-15.06,-0.60,-872.9,-3.49,10
125,Entry short,2026-01-30 14:45,sl1|setup=lod_break|side=short|grade=B|size=half|score=3|window=power|tier=core|rvol=1.111382|rs_vs_spy=-5.744112|gap_atr=0.535036|ext_atr=0.940317|risk_atr=0.3647,420.18,6,2521.08,34.74,1.38,0,78.36,3.11,-15.06,-0.60,-872.9,-3.49,10
126,Exit long,2026-02-02 10:25,sl1|exit_reason=trail|mfe_r=2.740718,433.35,20,8581.4,85.6,1.00,0,151.8,1.77,-32.8,-0.38,-787.3,-3.15,4
126,Entry long,2026-02-02 10:05,sl1|setup=orb_break|side=long|grade=B|size=half|score=4|window=open|tier=core|rvol=0.837436|rs_vs_spy=3.369294|gap_atr=-0.119205|ext_atr=0.275075|risk_atr=0.113485,429.07,20,8581.4,85.6,1.00,0,151.8,1.77,-32.8,-0.38,-787.3,-3.15,4
127,Exit short,2026-02-03 09:45,sl1|exit_reason=trail|mfe_r=2.323655,429.65,27,11664,63.45,0.54,0,129.87,1.11,-18.9,-0.16,-723.85,-2.90,2
127,Entry short,2026-02-03 09:35,sl1|setup=orb_break|side=short|grade=B|size=half|score=4|window=open|tier=core|rvol=0.897891|rs_vs_spy=-2.224343|gap_atr=0.195607|ext_atr=0.151829|risk_atr=0.08,432,27,11664,63.45,0.54,0,129.87,1.11,-18.9,-0.16,-723.85,-2.90,2
128,Exit short,2026-02-03 14:10,sl1|exit_reason=stop|mfe_r=0.480854,411.16,20,8174,-49.2,-0.60,0,22.8,0.28,-49.2,-0.60,-773.05,-3.09,2
128,Entry short,2026-02-03 14:00,sl1|setup=pdl_retest|side=short|grade=B|size=half|score=4|window=power|tier=core|rvol=1.111697|rs_vs_spy=-5.889527|gap_atr=0.195607|ext_atr=0.594662|risk_atr=0.106518,408.7,20,8174,-49.2,-0.60,0,22.8,0.28,-49.2,-0.60,-773.05,-3.09,2
129,Exit short,2026-02-04 10:05,sl1|exit_reason=trail|mfe_r=1.554384,404.43,17,6900.81,25.5,0.37,0,79.73,1.16,-6.97,-0.10,-747.55,-2.99,2
129,Entry short,2026-02-04 09:55,sl1|setup=pdl_break|side=short|grade=B|size=half|score=4|window=open|tier=core|rvol=0.759753|rs_vs_spy=-0.811402|gap_atr=-0.38276|ext_atr=0.021264|risk_atr=0.118472,405.93,17,6900.81,25.5,0.37,0,79.73,1.16,-6.97,-0.10,-747.55,-2.99,2
130,Exit long,2026-02-05 10:00,sl1|exit_reason=stop|mfe_r=0.556482,377.88,5,1931.5,-42.1,-2.18,0,23.15,1.20,-42.1,-2.18,-789.65,-3.16,5
130,Entry long,2026-02-05 09:35,sl1|setup=orb_break|side=long|grade=B|size=half|score=3|window=open|tier=core|rvol=1.179528|rs_vs_spy=4.257207|gap_atr=-0.377118|ext_atr=0.362546|risk_atr=0.324215,386.3,5,1931.5,-42.1,-2.18,0,23.15,1.20,-42.1,-2.18,-789.65,-3.16,5
131,Exit long,2026-02-06 15:45,sl1|exit_reason=time|mfe_r=0.199697,395.43,11,4353.36,-3.63,-0.08,0,9.35,0.21,-18.7,-0.43,-793.28,-3.17,6
131,Entry long,2026-02-06 15:15,sl1|setup=hod_break|side=long|grade=B|size=half|score=4|window=power|tier=core|rvol=0.839782|rs_vs_spy=3.487162|gap_atr=-0.182604|ext_atr=0.332918|risk_atr=0.169262,395.76,11,4353.36,-3.63,-0.08,0,9.35,0.21,-18.7,-0.43,-793.28,-3.17,6
132,Exit long,2026-02-09 10:00,sl1|exit_reason=stop|mfe_r=0.020331,381.2,6,2334.66,-47.46,-2.03,0,0.84,0.04,-47.46,-2.03,-840.74,-3.36,3
132,Entry long,2026-02-09 09:45,sl1|setup=orb_break|side=long|grade=B|size=half|score=3|window=open|tier=core|rvol=1.065034|rs_vs_spy=1.959083|gap_atr=-0.547685|ext_atr=0.404671|risk_atr=0.307436,389.11,6,2334.66,-47.46,-2.03,0,0.84,0.04,-47.46,-2.03,-840.74,-3.36,3
133,Exit short,2026-02-10 09:40,sl1|exit_reason=trail|mfe_r=1.804972,369.21,24,8896.08,35.04,0.39,0,87.84,0.99,-0.48,-0.01,-805.7,-3.22,1
133,Entry short,2026-02-10 09:35,sl1|setup=orb_break|side=short|grade=B|size=half|score=4|window=open|tier=core|rvol=0.948591|rs_vs_spy=-1.320525|gap_atr=-0.284675|ext_atr=0.075049|risk_atr=0.08,370.67,24,8896.08,35.04,0.39,0,87.84,0.99,-0.48,-0.01,-805.7,-3.22,1
134,Exit long,2026-02-10 10:20,sl1|exit_reason=stop|mfe_r=0.571049,378.6,18,6863.22,-48.42,-0.71,0,26.82,0.39,-48.42,-0.71,-854.12,-3.42,2
134,Entry long,2026-02-10 10:10,sl1|setup=orb_break|side=long|grade=B|size=half|score=3|window=open|tier=core|rvol=1.033082|rs_vs_spy=1.336571|gap_atr=-0.284675|ext_atr=0.303757|risk_atr=0.103757,381.29,18,6863.22,-48.42,-0.71,0,26.82,0.39,-48.42,-0.71,-854.12,-3.42,2
135,Exit short,2026-02-10 15:20,sl1|exit_reason=trail|mfe_r=2.844793,371,24,8993.28,89.28,0.99,0,138.72,1.54,-30.72,-0.34,-764.84,-3.06,6
135,Entry short,2026-02-10 14:50,sl1|setup=vwap_loss|side=short|grade=B|size=half|score=4|window=power|tier=core|rvol=0.883585|rs_vs_spy=-0.118165|gap_atr=-0.284675|ext_atr=0.002828|risk_atr=0.08,374.72,24,8993.28,89.28,0.99,0,138.72,1.54,-30.72,-0.34,-764.84,-3.06,6
136,Exit long,2026-02-11 09:45,sl1|exit_reason=stop|mfe_r=0,399.54,25,10039.5,-51,-0.51,0,0,0.00,-51,-0.51,-815.84,-3.26,1
136,Entry long,2026-02-11 09:40,sl1|setup=vwap_reclaim|side=long|grade=B|size=half|score=4|window=open|tier=core|rvol=1.164512|rs_vs_spy=1.744353|gap_atr=0.88276|ext_atr=0.026362|risk_atr=0.08,401.58,25,10039.5,-51,-0.51,0,0,0.00,-51,-0.51,-815.84,-3.26,1
137,Exit long,2026-02-11 14:55,sl1|exit_reason=stop|mfe_r=0.536922,408.73,25,10269.25,-51,-0.50,0,26.25,0.26,-51,-0.50,-866.84,-3.47,2
137,Entry long,2026-02-11 14:45,sl1|setup=orb_break|side=long|grade=B|size=half|score=4|window=power|tier=core|rvol=1.187992|rs_vs_spy=4.388228|gap_atr=0.88276|ext_atr=0.468546|risk_atr=0.08,410.77,25,10269.25,-51,-0.50,0,26.25,0.26,-51,-0.50,-866.84,-3.47,2
138,Exit long,2026-02-12 09:45,sl1|exit_reason=be|mfe_r=1.064068,434.31,11,4777.85,-0.44,-0.01,0,48.62,1.02,-3.85,-0.08,-867.28,-3.47,2
138,Entry long,2026-02-12 09:35,sl1|setup=orb_break|side=long|grade=B|size=half|score=4|window=open|tier=core|rvol=1.392129|rs_vs_spy=2.628401|gap_atr=0.485926|ext_atr=0.162447|risk_atr=0.160159,434.35,11,4777.85,-0.44,-0.01,0,48.62,1.02,-3.85,-0.08,-867.28,-3.47,2
139,Exit long,2026-02-17 09:45,sl1|exit_reason=stop|mfe_r=0.058281,401.48,6,2453.4,-44.52,-1.81,0,2.46,0.10,-44.52,-1.81,-911.8,-3.65,2
139,Entry long,2026-02-17 09:35,sl1|setup=orb_break|side=long|grade=B|size=half|score=3|window=open|tier=core|rvol=0.643988|rs_vs_spy=1.661361|gap_atr=-0.406264|ext_atr=0.211454|risk_atr=0.279875,408.9,6,2453.4,-44.52,-1.81,0,2.46,0.10,-44.52,-1.81,-911.8,-3.65,2
140,Exit short,2026-02-17 10:15,sl1|exit_reason=stop|mfe_r=0,398.74,23,9121.57,-49.45,-0.54,0,6.44,0.07,-49.45,-0.54,-961.25,-3.84,1
140,Entry short,2026-02-17 10:10,sl1|setup=orb_break|side=short|grade=B|size=half|score=4|window=open|tier=core|rvol=0.645034|rs_vs_spy=-0.573523|gap_atr=-0.406264|ext_atr=0.183954|risk_atr=0.08,396.59,23,9121.57,-49.45,-0.54,0,6.44,0.07,-49.45,-0.54,-961.25,-3.84,1
141,Exit long,2026-02-18 09:45,sl1|exit_reason=stop|mfe_r=0,403.15,24,9726.24,-50.64,-0.52,0,6.48,0.07,-50.64,-0.52,-1011.89,-4.05,1
141,Entry long,2026-02-18 09:40,sl1|setup=orb_break|side=long|grade=B|size=half|score=4|window=open|tier=core|rvol=0.552787|rs_vs_spy=1.312378|gap_atr=-0.021326|ext_atr=0.156458|risk_atr=0.08,405.26,24,9726.24,-50.64,-0.52,0,6.48,0.07,-50.64,-0.52,-1011.89,-4.05,1
142,Exit long,2026-02-18 13:40,sl1|exit_reason=trail|mfe_r=2.261277,423.08,10,4171.3,59.5,1.43,0,107.2,2.57,-1.8,-0.04,-952.39,-3.81,42
142,Entry long,2026-02-18 10:10,sl1|setup=pdh_break|side=long|grade=B|size=half|score=4|window=open|tier=core|rvol=0.73704|rs_vs_spy=3.87776|gap_atr=-0.021326|ext_atr=0.401956|risk_atr=0.184158,417.13,10,4171.3,59.5,1.43,0,107.2,2.57,-1.8,-0.04,-952.39,-3.81,42
143,Exit short,2026-02-19 09:50,sl1|exit_reason=stop|mfe_r=0,412.69,23,9442.42,-49.45,-0.52,0,1.61,0.02,-49.45,-0.52,-1001.84,-4.01,1
143,Entry short,2026-02-19 09:45,sl1|setup=orb_break|side=short|grade=B|size=half|score=4|window=open|tier=core|rvol=0.917799|rs_vs_spy=-1.278053|gap_atr=-0.198873|ext_atr=0.085333|risk_atr=0.08,410.54,23,9442.42,-49.45,-0.52,0,1.61,0.02,-49.45,-0.52,-1001.84,-4.01,1
144,Exit long,2026-02-20 09:45,sl1|exit_reason=trail|mfe_r=2.108739,427.61,22,9354.18,53.24,0.57,0,118.8,1.27,-13.64,-0.15,-948.6,-3.79,2
144,Entry long,2026-02-20 09:35,sl1|setup=orb_break|side=long|grade=B|size=half|score=4|window=open|tier=core|rvol=0.914963|rs_vs_spy=2.145026|gap_atr=-0.061056|ext_atr=0.091373|risk_atr=0.087421,425.19,22,9354.18,53.24,0.57,0,118.8,1.27,-13.64,-0.15,-948.6,-3.79,2
145,Exit long,2026-02-23 09:40,sl1|exit_reason=stop|mfe_r=0,424.02,17,7256.79,-48.45,-0.67,0,0,0.00,-48.45,-0.67,-997.05,-3.99,1
145,Entry long,2026-02-23 09:35,sl1|setup=orb_break|side=long|grade=B|size=half|score=4|window=open|tier=core|rvol=0.703261|rs_vs_spy=0.758412|gap_atr=-0.221684|ext_atr=0.188445|risk_atr=0.113628,426.87,17,7256.79,-48.45,-0.67,0,0,0.00,-48.45,-0.67,-997.05,-3.99,1
146,Exit long,2026-02-23 15:50,sl1|exit_reason=eod|mfe_r=0.896663,420.9,25,10538,-15.5,-0.15,0,43.75,0.42,-19,-0.18,-1012.55,-4.05,2
146,Entry long,2026-02-23 15:40,sl1|setup=vwap_reclaim|side=long|grade=B|size=half|score=4|window=power|tier=core|rvol=0.676711|rs_vs_spy=0.639502|gap_atr=-0.221684|ext_atr=0.004189|risk_atr=0.08,421.52,25,10538,-15.5,-0.15,0,43.75,0.42,-19,-0.18,-1012.55,-4.05,2
147,Exit short,2026-02-24 09:55,sl1|exit_reason=be|mfe_r=1.113941,425.12,15,6367.8,-9,-0.14,0,53.25,0.84,-15.75,-0.25,-1021.55,-4.09,1
147,Entry short,2026-02-24 09:50,sl1|setup=vwap_loss|side=short|grade=B|size=half|score=3|window=open|tier=core|rvol=1.006476|rs_vs_spy=-1.375885|gap_atr=0.32512|ext_atr=0.083073|risk_atr=0.133073,424.52,15,6367.8,-9,-0.14,0,53.25,0.84,-15.75,-0.25,-1021.55,-4.09,1
148,Exit short,2026-02-24 14:05,sl1|exit_reason=stop|mfe_r=0,416.67,24,9950.16,-49.92,-0.50,0,36,0.36,-49.92,-0.50,-1071.47,-4.29,1
148,Entry short,2026-02-24 14:00,sl1|setup=pdl_retest|side=short|grade=B|size=half|score=3|window=power|tier=core|rvol=1.160823|rs_vs_spy=-4.171371|gap_atr=0.32512|ext_atr=0.429668|risk_atr=0.084464,414.59,24,9950.16,-49.92,-0.50,0,36,0.36,-49.92,-0.50,-1071.47,-4.29,1
149,Exit long,2026-02-25 09:45,sl1|exit_reason=trail|mfe_r=2.583014,434.92,25,10797.75,75.25,0.70,0,124.25,1.15,-43,-0.40,-996.22,-3.98,2
149,Entry long,2026-02-25 09:35,sl1|setup=orb_break|side=long|grade=B|size=half|score=4|window=open|tier=core|rvol=1.105777|rs_vs_spy=1.126132|gap_atr=0.34454|ext_atr=0.088288|risk_atr=0.08,431.91,25,10797.75,75.25,0.70,0,124.25,1.15,-43,-0.40,-996.22,-3.98,2
150,Exit short,2026-02-25 14:20,sl1|exit_reason=stop|mfe_r=0.159527,425.93,19,8044.22,-48.45,-0.60,0,7.22,0.09,-48.45,-0.60,-1044.67,-4.18,4
150,Entry short,2026-02-25 14:00,sl1|setup=orb_retest|side=short|grade=B|size=half|score=3|window=power|tier=core|rvol=0.80481|rs_vs_spy=-1.099208|gap_atr=0.34454|ext_atr=0.28282|risk_atr=0.103834,423.38,19,8044.22,-48.45,-0.60,0,7.22,0.09,-48.45,-0.60,-1044.67,-4.18,4
151,Exit long,2026-02-25 15:05,sl1|exit_reason=stop|mfe_r=0.362347,428.1,25,10752,-49.5,-0.46,0,17,0.16,-49.5,-0.46,-1094.17,-4.38,3
151,Entry long,2026-02-25 14:50,sl1|setup=vwap_reclaim|side=long|grade=B|size=half|score=4|window=power|tier=core|rvol=0.828272|rs_vs_spy=0.405834|gap_atr=0.34454|ext_atr=0.006976|risk_atr=0.08,430.08,25,10752,-49.5,-0.46,0,17,0.16,-49.5,-0.46,-1094.17,-4.38,3
152,Exit short,2026-02-26 09:45,sl1|exit_reason=stop|mfe_r=0,427.22,13,5505.24,-48.62,-0.88,0,39.26,0.71,-48.62,-0.88,-1142.79,-4.57,1
152,Entry short,2026-02-26 09:40,sl1|setup=vwap_loss|side=short|grade=B|size=half|score=4|window=open|tier=core|rvol=0.793751|rs_vs_spy=-0.052358|gap_atr=-0.174576|ext_atr=0.10546|risk_atr=0.15546,423.48,13,5505.24,-48.62,-0.88,0,39.26,0.71,-48.62,-0.88,-1142.79,-4.57,1
153,Exit short,2026-03-03 10:00,sl1|exit_reason=stop|mfe_r=0,385.68,25,9591.25,-50.75,-0.53,0,7.5,0.08,-50.75,-0.53,-1193.54,-4.77,1
153,Entry short,2026-03-03 09:55,sl1|setup=vwap_loss|side=short|grade=B|size=half|score=4|window=open|tier=core|rvol=1.087469|rs_vs_spy=-0.319485|gap_atr=-1.112272|ext_atr=0.034103|risk_atr=0.084103,383.65,25,9591.25,-50.75,-0.53,0,7.5,0.08,-50.75,-0.53,-1193.54,-4.77,1
154,Exit long,2026-03-04 11:10,sl1|exit_reason=trail|mfe_r=3.677047,403.49,12,4714.56,127.32,2.70,0,175.44,3.72,-43.56,-0.92,-1066.22,-4.26,17
154,Entry long,2026-03-04 09:45,sl1|setup=pdh_break|side=long|grade=B|size=half|score=4|window=open|tier=core|rvol=0.802939|rs_vs_spy=0.027567|gap_atr=0.542447|ext_atr=0.054378|risk_atr=0.161656,392.88,12,4714.56,127.32,2.70,0,175.44,3.72,-43.56,-0.92,-1066.22,-4.26,17
155,Exit short,2026-03-05 09:45,sl1|exit_reason=stop|mfe_r=0,399.67,23,9143.19,-49.22,-0.54,0,15.18,0.17,-49.22,-0.54,-1115.44,-4.46,1
155,Entry short,2026-03-05 09:40,sl1|setup=orb_break|side=short|grade=B|size=half|score=4|window=open|tier=core|rvol=0.518819|rs_vs_spy=-0.476343|gap_atr=-0.071933|ext_atr=0.123563|risk_atr=0.084158,397.53,23,9143.19,-49.22,-0.54,0,15.18,0.17,-49.22,-0.54,-1115.44,-4.46,1
156,Exit short,2026-03-06 15:40,sl1|exit_reason=trail|mfe_r=6.124822,369.81,25,9498.75,253.5,2.67,0,311.75,3.28,-15,-0.16,-861.94,-3.45,10
156,Entry short,2026-03-06 14:50,sl1|setup=pdl_break|side=short|grade=B|size=half|score=4|window=power|tier=core|rvol=0.970307|rs_vs_spy=-0.47144|gap_atr=-0.638954|ext_atr=0.20414|risk_atr=0.08,379.95,25,9498.75,253.5,2.67,0,311.75,3.28,-15,-0.16,-861.94,-3.45,10
157,Exit short,2026-03-09 09:55,sl1|exit_reason=stop|mfe_r=0.196655,362.85,12,4304.28,-49.92,-1.16,0,12.12,0.28,-49.92,-1.16,-911.86,-3.65,3
157,Entry short,2026-03-09 09:40,sl1|setup=orb_break|side=short|grade=B|size=half|score=4|window=open|tier=core|rvol=1.153737|rs_vs_spy=-1.176946|gap_atr=-0.247442|ext_atr=0.1519|risk_atr=0.163593,358.69,12,4304.28,-49.92,-1.16,0,12.12,0.28,-49.92,-1.16,-911.86,-3.65,3
158,Exit short,2026-03-09 10:15,sl1|exit_reason=stop|mfe_r=0,363.94,24,8685.36,-49.2,-0.57,0,15.84,0.18,-49.2,-0.57,-961.06,-3.84,1
158,Entry short,2026-03-09 10:10,sl1|setup=vwap_loss|side=short|grade=B|size=half|score=4|window=open|tier=core|rvol=1.056711|rs_vs_spy=-0.117891|gap_atr=-0.247442|ext_atr=0.018042|risk_atr=0.08,361.89,24,8685.36,-49.2,-0.57,0,15.84,0.18,-49.2,-0.57,-961.06,-3.84,1
159,Exit long,2026-03-10 12:00,sl1|exit_reason=trail|mfe_r=2.137017,410.91,11,4466.55,53.46,1.20,0,101.2,2.27,-20.35,-0.46,-907.6,-3.63,29
159,Entry long,2026-03-10 09:35,sl1|setup=orb_break|side=long|grade=B|size=half|score=4|window=open|tier=core|rvol=1.360581|rs_vs_spy=3.073042|gap_atr=0.188411|ext_atr=0.193853|risk_atr=0.167952,406.05,11,4466.55,53.46,1.20,0,101.2,2.27,-20.35,-0.46,-907.6,-3.63,29
160,Exit long,2026-03-11 10:30,sl1|exit_reason=trail|mfe_r=1.557278,414.24,13,5358.73,26.39,0.49,0,75.14,1.40,-22.88,-0.43,-881.21,-3.52,9
160,Entry long,2026-03-11 09:45,sl1|setup=vwap_reclaim|side=long|grade=B|size=half|score=4|window=open|tier=core|rvol=0.746129|rs_vs_spy=0.474852|gap_atr=0.289964|ext_atr=0.094863|risk_atr=0.144863,412.21,13,5358.73,26.39,0.49,0,75.14,1.40,-22.88,-0.43,-881.21,-3.52,9
161,Exit short,2026-03-12 10:00,sl1|exit_reason=be|mfe_r=0.798572,405.34,28,11348.4,-1.12,-0.01,0,78.68,0.69,-39.76,-0.35,-882.33,-3.53,3
161,Entry short,2026-03-12 09:45,sl1|setup=orb_break|side=short|grade=A|size=full|score=5|window=open|tier=core|rvol=1.553256|rs_vs_spy=-1.027351|gap_atr=-0.336677|ext_atr=0.135949|risk_atr=0.140202,405.3,28,11348.4,-1.12,-0.01,0,78.68,0.69,-39.76,-0.35,-882.33,-3.53,3
162,Exit short,2026-03-12 15:30,sl1|exit_reason=stop|mfe_r=0.357396,406.11,23,9290.62,-49.91,-0.54,0,17.02,0.18,-49.91,-0.54,-932.24,-3.73,5
162,Entry short,2026-03-12 15:05,sl1|setup=vwap_loss|side=short|grade=B|size=half|score=4|window=power|tier=core|rvol=1.241088|rs_vs_spy=-0.976037|gap_atr=-0.336677|ext_atr=0.034129|risk_atr=0.084129,403.94,23,9290.62,-49.91,-0.54,0,17.02,0.18,-49.91,-0.54,-932.24,-3.73,5
163,Exit long,2026-03-13 10:25,sl1|exit_reason=be|mfe_r=1.271559,423.27,10,4233.1,-0.4,-0.01,0,60.1,1.42,-8.1,-0.19,-932.64,-3.73,9
163,Entry long,2026-03-13 09:40,sl1|setup=orb_break|side=long|grade=B|size=half|score=4|window=open|tier=core|rvol=1.297424|rs_vs_spy=1.856399|gap_atr=0.341396|ext_atr=0.176008|risk_atr=0.189353,423.31,10,4233.1,-0.4,-0.01,0,60.1,1.42,-8.1,-0.19,-932.64,-3.73,9
164,Exit long,2026-03-13 15:00,sl1|exit_reason=trail|mfe_r=1.811795,424.27,24,10144.56,37.92,0.37,0,86.64,0.85,-11.28,-0.11,-894.72,-3.58,7
164,Entry long,2026-03-13 14:25,sl1|setup=vwap_reclaim|side=long|grade=B|size=half|score=4|window=power|tier=core|rvol=1.276298|rs_vs_spy=2.990095|gap_atr=0.341396|ext_atr=0.01601|risk_atr=0.08,422.69,24,10144.56,37.92,0.37,0,86.64,0.85,-11.28,-0.11,-894.72,-3.58,7
165,Exit long,2026-03-16 09:50,sl1|exit_reason=be|mfe_r=1.25212,451.4,18,8125.92,-0.72,-0.01,0,61.74,0.76,-2.88,-0.04,-895.44,-3.58,2
165,Entry long,2026-03-16 09:40,sl1|setup=vwap_reclaim|side=long|grade=B|size=half|score=4|window=open|tier=core|rvol=1.390818|rs_vs_spy=0.993434|gap_atr=0.802575|ext_atr=0.060347|risk_atr=0.110347,451.44,18,8125.92,-0.72,-0.01,0,61.74,0.76,-2.88,-0.04,-895.44,-3.58,2
166,Exit short,2026-03-17 09:50,sl1|exit_reason=be|mfe_r=0.825072,447.23,20,8943.8,-0.8,-0.01,0,41.6,0.47,-38.2,-0.43,-896.24,-3.58,3
166,Entry short,2026-03-17 09:35,sl1|setup=orb_break|side=short|grade=B|size=half|score=3|window=open|tier=core|rvol=0.991191|rs_vs_spy=-1.399595|gap_atr=0.423366|ext_atr=0.118989|risk_atr=0.095566,447.19,20,8943.8,-0.8,-0.01,0,41.6,0.47,-38.2,-0.43,-896.24,-3.58,3
167,Exit long,2026-03-17 14:35,sl1|exit_reason=time|mfe_r=0.399783,459.51,14,6419.14,14,0.22,0,18.48,0.29,-4.9,-0.08,-882.24,-3.53,6
167,Entry long,2026-03-17 14:05,sl1|setup=hod_break|side=long|grade=B|size=half|score=4|window=power|tier=core|rvol=1.181168|rs_vs_spy=1.345323|gap_atr=0.423366|ext_atr=0.200198|risk_atr=0.132807,458.51,14,6419.14,14,0.22,0,18.48,0.29,-4.9,-0.08,-882.24,-3.53,6
168,Exit long,2026-03-17 15:50,sl1|exit_reason=eod|mfe_r=0.26429,461.24,13,6002.75,-6.63,-0.11,0,12.48,0.21,-39,-0.65,-888.87,-3.56,6
168,Entry long,2026-03-17 15:20,sl1|setup=hod_break|side=long|grade=B|size=half|score=4|window=power|tier=core|rvol=1.223651|rs_vs_spy=2.213796|gap_atr=0.423366|ext_atr=0.288713|risk_atr=0.146922,461.75,13,6002.75,-6.63,-0.11,0,12.48,0.21,-39,-0.65,-888.87,-3.56,6
169,Exit short,2026-03-18 09:45,sl1|exit_reason=stop|mfe_r=0,462.71,18,8279.64,-49.14,-0.59,0,3.24,0.04,-49.14,-0.59,-938.01,-3.75,1
169,Entry short,2026-03-18 09:40,sl1|setup=orb_break|side=short|grade=B|size=half|score=4|window=open|tier=core|rvol=1.117369|rs_vs_spy=-1.11833|gap_atr=0.129159|ext_atr=0.112313|risk_atr=0.107761,459.98,18,8279.64,-49.14,-0.59,0,3.24,0.04,-49.14,-0.59,-938.01,-3.75,1
170,Exit long,2026-03-20 09:45,sl1|exit_reason=stop|mfe_r=0,442.98,12,5365.8,-50.04,-0.93,0,14.76,0.28,-50.04,-0.93,-988.05,-3.95,1
